sale_date,category,units_sold,daily_revenue
2017-02-12,electronics,3,121.80000000000001
2017-02-12,fashion_bags_accessories,2,288.9
2017-02-12,fashion_shoes,1,37.25
2017-02-12,fixed_telephony,1,34.99
2017-02-12,furniture_decor,5,325.79
2017-02-12,garden_tools,4,475.19
2017-02-12,health_beauty,3,670.8
2017-02-12,home_appliances,1,159.0
2017-02-12,housewares,4,6826.699999999999
2017-02-12,luggage_accessories,2,109.8
2017-02-12,musical_instruments,2,239.0
2017-02-12,office_furniture,1,129.99
2017-02-12,perfumery,3,649.6999999999999
2017-02-12,pet_shop,2,208.5
2017-02-12,small_appliances,2,527.9
2017-02-12,sports_leisure,4,124.39000000000001
2017-02-12,stationery,3,204.0
2017-02-12,telephony,2,54.980000000000004
2017-02-12,toys,3,1913.88
2017-02-13,agro_industry_and_commerce,1,21.99
2017-02-13,auto,6,961.77
2017-02-13,baby,3,229.9
2017-02-13,bed_bath_table,8,618.4
2017-02-13,computers_accessories,5,218.8
2017-02-13,cool_stuff,2,205.98000000000002
2017-02-13,fashion_bags_accessories,2,74.8
2017-02-13,fashion_shoes,2,69.8
2017-02-13,fixed_telephony,2,21.89
2017-02-13,furniture_decor,12,862.78
2017-02-13,garden_tools,2,50.0
2017-02-13,health_beauty,5,1000.47
2017-02-13,home_appliances,1,115.0
2017-02-13,housewares,2,243.9
2017-02-13,musical_instruments,1,65.9
2017-02-13,office_furniture,10,1311.66
2017-02-13,perfumery,3,839.79
2017-02-13,pet_shop,4,294.28999999999996
2017-02-13,small_appliances,1,635.9
2017-02-13,sports_leisure,3,1808.95
2017-02-13,stationery,1,35.0
2017-02-13,telephony,3,106.97999999999999
2017-02-13,toys,5,244.70000000000002
2017-02-14,audio,1,24.9
2017-02-14,auto,2,418.0
2017-02-14,baby,3,224.07
2017-02-14,bed_bath_table,11,1577.0800000000002
2017-02-14,computers_accessories,8,1199.6599999999999
2017-02-14,cool_stuff,3,620.05
2017-02-14,electronics,3,405.0
2017-02-14,fashio_female_clothing,1,129.9
2017-02-14,fashion_bags_accessories,1,34.95
2017-02-14,fashion_male_clothing,1,71.95
2017-02-14,fixed_telephony,1,134.9
2017-02-14,furniture_decor,10,1119.8700000000001
2017-02-14,garden_tools,4,706.89
2017-02-14,health_beauty,3,960.5899999999999
2017-02-14,home_appliances,1,159.0
2017-02-14,housewares,2,175.9
2017-02-14,market_place,1,77.08
2017-02-14,musical_instruments,1,65.9
2017-02-14,office_furniture,1,699.99
2017-02-14,perfumery,2,389.79999999999995
2017-02-14,pet_shop,1,679.99
2017-02-14,sports_leisure,8,714.5799999999999
2017-02-14,telephony,3,175.97
2017-02-14,toys,2,94.39
2017-02-15,audio,1,45.0
2017-02-15,auto,3,434.97
2017-02-15,baby,2,109.67
2017-02-15,bed_bath_table,7,517.1800000000001
2017-02-15,books_technical,1,159.0
2017-02-15,computers_accessories,1,159.99
2017-02-15,cool_stuff,3,279.88
2017-02-15,fashion_bags_accessories,4,134.6
2017-02-15,fashion_underwear_beach,1,73.0
2017-02-15,fixed_telephony,2,40.89
2017-02-15,furniture_bedroom,1,450.0
2017-02-15,furniture_decor,12,941.73
2017-02-15,garden_tools,6,1234.78
2017-02-15,health_beauty,5,1245.79
2017-02-15,home_appliances,2,160.0
2017-02-15,housewares,1,16.8
2017-02-15,perfumery,1,100.0
2017-02-15,pet_shop,1,109.99
2017-02-15,sports_leisure,3,213.8
2017-02-15,toys,2,99.80000000000001
2017-02-16,agro_industry_and_commerce,1,21.99
2017-02-16,auto,1,59.9
2017-02-16,baby,2,75.0
2017-02-16,bed_bath_table,6,569.76
2017-02-16,books_general_interest,1,116.0
2017-02-16,computers_accessories,5,493.8
2017-02-16,cool_stuff,1,219.99
2017-02-16,food,2,299.8
2017-02-16,furniture_decor,8,421.39
2017-02-16,garden_tools,3,326.78999999999996
2017-02-16,health_beauty,4,413.61
2017-02-16,home_confort,1,230.0
2017-02-16,housewares,4,732.59
2017-02-16,market_place,2,402.64
2017-02-16,office_furniture,1,86.96
2017-02-16,pet_shop,1,59.9
2017-02-16,sports_leisure,3,657.9
2017-02-16,telephony,4,189.69
2017-02-16,toys,2,194.8
2017-02-16,watches_gifts,1,239.0
2017-02-17,air_conditioning,2,877.9
2017-02-17,auto,3,448.98
2017-02-17,bed_bath_table,8,762.46
2017-02-17,cine_photo,1,59.0
2017-02-17,computers_accessories,3,135.8
2017-02-17,cool_stuff,3,179.86
2017-02-17,electronics,1,75.0
2017-02-17,fashion_bags_accessories,1,159.9
2017-02-17,food,1,27.5
2017-02-17,furniture_decor,9,736.67
2017-02-17,garden_tools,3,1221.99
2017-02-17,home_appliances,1,115.0
2017-02-17,housewares,5,509.5
2017-02-17,luggage_accessories,1,109.9
2017-02-17,perfumery,1,58.9
2017-02-17,small_appliances,3,549.88
2017-02-17,sports_leisure,2,69.74
2017-02-17,stationery,1,219.9
2017-02-17,telephony,5,205.88000000000002
2017-02-17,watches_gifts,1,199.0
2017-02-18,agro_industry_and_commerce,1,21.99
2017-02-18,air_conditioning,2,375.8
2017-02-18,auto,3,394.89
2017-02-18,baby,1,16.77
2017-02-18,bed_bath_table,5,582.77
2017-02-18,computers_accessories,5,276.5
2017-02-18,consoles_games,1,55.99
2017-02-18,construction_tools_construction,1,36.99
2017-02-18,construction_tools_safety,1,379.0
2017-02-18,cool_stuff,4,498.97
2017-02-18,fashion_male_clothing,1,199.9
2017-02-18,fixed_telephony,1,8.97
2017-02-18,furniture_decor,5,341.59000000000003
2017-02-18,garden_tools,7,991.4899999999999
2017-02-18,health_beauty,2,494.89
2017-02-18,home_appliances,1,32.9
2017-02-18,home_construction,2,373.8
2017-02-18,housewares,2,118.9
2017-02-18,market_place,1,74.9
2017-02-18,perfumery,1,197.9
2017-02-18,small_appliances,1,309.9
2017-02-18,sports_leisure,2,203.89000000000001
2017-02-18,telephony,7,221.87
2017-02-18,toys,4,938.78
2017-02-19,air_conditioning,4,602.7
2017-02-19,auto,3,464.70000000000005
2017-02-19,bed_bath_table,2,193.98
2017-02-19,computers_accessories,2,95.75999999999999
2017-02-19,consoles_games,1,99.9
2017-02-19,cool_stuff,1,75.99
2017-02-19,furniture_decor,7,373.29
2017-02-19,health_beauty,5,194.13
2017-02-19,housewares,2,139.9
2017-02-19,kitchen_dining_laundry_garden_furniture,1,110.0
2017-02-19,luggage_accessories,1,79.9
2017-02-19,market_place,1,39.9
2017-02-19,pet_shop,1,66.1
2017-02-19,sports_leisure,2,67.98
2017-02-19,telephony,5,227.38
2017-02-19,toys,2,414.89
2017-02-19,watches_gifts,1,318.33
2017-02-20,air_conditioning,1,187.9
2017-02-20,auto,5,249.66000000000003
2017-02-20,baby,1,59.9
2017-02-20,bed_bath_table,4,471.70000000000005
2017-02-20,computers_accessories,7,331.86999999999995
2017-02-20,consoles_games,1,343.4
2017-02-20,cool_stuff,1,598.4
2017-02-20,electronics,1,117.0
2017-02-20,fixed_telephony,1,32.99
2017-02-20,furniture_decor,8,567.7
2017-02-20,furniture_living_room,2,207.98
2017-02-20,garden_tools,3,1378.9
2017-02-20,health_beauty,10,980.13
2017-02-20,housewares,2,54.980000000000004
2017-02-20,market_place,1,77.08
2017-02-20,perfumery,1,219.9
2017-02-20,pet_shop,2,132.0
2017-02-20,sports_leisure,4,410.98
2017-02-20,tablets_printing_image,1,99.0
2017-02-20,telephony,6,207.65
2017-02-20,toys,3,178.49
2017-02-20,watches_gifts,1,139.9
2017-02-21,agro_industry_and_commerce,1,21.99
2017-02-21,auto,4,416.14
2017-02-21,bed_bath_table,3,500.89
2017-02-21,computers,1,3549.0
2017-02-21,computers_accessories,4,270.69000000000005
2017-02-21,electronics,1,169.0
2017-02-21,fashion_bags_accessories,1,44.9
2017-02-21,fixed_telephony,1,29.9
2017-02-21,furniture_decor,4,225.14
2017-02-21,garden_tools,1,100.0
2017-02-21,health_beauty,1,636.0
2017-02-21,housewares,2,96.9
2017-02-21,market_place,2,154.16
2017-02-21,pet_shop,2,244.8
2017-02-21,small_appliances,1,199.9
2017-02-21,sports_leisure,3,1029.7
2017-02-21,telephony,5,132.76
2017-02-21,toys,4,201.3
2017-02-22,air_conditioning,1,252.0
2017-02-22,auto,2,59.980000000000004
2017-02-22,bed_bath_table,5,499.59000000000003
2017-02-22,books_general_interest,2,230.0
2017-02-22,computers_accessories,2,86.80000000000001
2017-02-22,consoles_games,1,55.9
2017-02-22,cool_stuff,3,643.99
2017-02-22,fashion_bags_accessories,2,84.8
2017-02-22,food,1,15.32
2017-02-22,furniture_decor,14,838.0100000000001
2017-02-22,garden_tools,3,1217.8
2017-02-22,health_beauty,8,805.8199999999999
2017-02-22,housewares,1,19.9
2017-02-22,luggage_accessories,1,54.9
2017-02-22,market_place,1,77.08
2017-02-22,perfumery,1,129.9
2017-02-22,pet_shop,1,195.0
2017-02-22,sports_leisure,5,376.78000000000003
2017-02-22,telephony,1,14.9
2017-02-22,watches_gifts,2,242.26000000000002
2017-02-23,auto,3,356.79999999999995
2017-02-23,baby,1,790.0
2017-02-23,bed_bath_table,4,289.6
2017-02-23,computers_accessories,7,621.4699999999999
2017-02-23,consoles_games,1,46.0
2017-02-23,cool_stuff,2,159.89
2017-02-23,fashion_bags_accessories,1,59.0
2017-02-23,fixed_telephony,1,15.0
2017-02-23,furniture_decor,12,775.8
2017-02-23,furniture_living_room,8,913.92
2017-02-23,garden_tools,4,366.78
2017-02-23,health_beauty,6,442.66999999999996
2017-02-23,housewares,6,454.59999999999997
2017-02-23,luggage_accessories,1,79.9
2017-02-23,perfumery,1,64.99
2017-02-23,small_appliances,1,52.0
2017-02-23,sports_leisure,3,144.2
2017-02-23,stationery,1,68.99
2017-02-23,tablets_printing_image,1,99.0
2017-02-23,telephony,2,133.9
2017-02-23,toys,3,147.84
2017-02-24,auto,2,160.89
2017-02-24,baby,2,59.9
2017-02-24,bed_bath_table,8,782.3999999999999
2017-02-24,books_general_interest,1,47.6
2017-02-24,computers_accessories,7,443.94999999999993
2017-02-24,consoles_games,2,829.79
2017-02-24,cool_stuff,4,335.84000000000003
2017-02-24,electronics,1,42.0
2017-02-24,furniture_decor,6,470.42
2017-02-24,furniture_living_room,1,139.9
2017-02-24,garden_tools,3,181.53
2017-02-24,health_beauty,7,1006.39
2017-02-24,housewares,5,100.59
2017-02-24,luggage_accessories,1,99.99
2017-02-24,market_place,2,70.0
2017-02-24,perfumery,3,809.6999999999999
2017-02-24,pet_shop,1,109.99
2017-02-24,sports_leisure,6,488.38
2017-02-24,telephony,4,109.86999999999999
2017-02-24,toys,2,254.99
2017-02-24,watches_gifts,2,86.0
2017-02-25,auto,1,169.0
2017-02-25,baby,1,69.99
2017-02-25,bed_bath_table,7,419.0
2017-02-25,computers_accessories,1,30.0
2017-02-25,consoles_games,1,194.5
2017-02-25,cool_stuff,2,199.8
2017-02-25,fashion_male_clothing,1,110.9
2017-02-25,fixed_telephony,1,19.99
2017-02-25,food,1,18.99
2017-02-25,furniture_decor,11,958.29
2017-02-25,garden_tools,2,126.80000000000001
2017-02-25,health_beauty,2,262.99
2017-02-25,home_construction,1,134.9
2017-02-25,perfumery,1,20.9
2017-02-25,pet_shop,1,57.99
2017-02-25,sports_leisure,4,460.88
2017-02-25,telephony,3,73.97
2017-02-25,watches_gifts,1,134.9
2017-02-26,audio,1,19.0
2017-02-26,auto,1,1199.9
2017-02-26,bed_bath_table,2,179.8
2017-02-26,computers_accessories,1,20.0
2017-02-26,consoles_games,1,59.0
2017-02-26,fashio_female_clothing,1,115.0
2017-02-26,furniture_decor,13,891.8899999999999
2017-02-26,garden_tools,1,39.9
2017-02-26,health_beauty,2,264.89
2017-02-26,housewares,2,41.99
2017-02-26,industry_commerce_and_business,1,119.0
2017-02-26,musical_instruments,1,199.0
2017-02-26,small_appliances,1,190.0
2017-02-26,sports_leisure,4,542.79
2017-02-26,tablets_printing_image,2,198.0
2017-02-26,telephony,5,305.95000000000005
2017-02-26,watches_gifts,2,478.99
2017-02-27,baby,1,20.0
2017-02-27,bed_bath_table,6,856.37
2017-02-27,computers_accessories,1,49.9
2017-02-27,cool_stuff,1,69.99
2017-02-27,electronics,5,63.19999999999999
2017-02-27,fashion_bags_accessories,1,69.0
2017-02-27,fixed_telephony,1,128.99
2017-02-27,furniture_decor,12,608.66
2017-02-27,furniture_living_room,1,329.9
2017-02-27,garden_tools,4,399.6
2017-02-27,health_beauty,1,19.99
2017-02-27,housewares,1,59.9
2017-02-27,kitchen_dining_laundry_garden_furniture,1,29.9
2017-02-27,market_place,2,359.8
2017-02-27,perfumery,1,99.9
2017-02-27,pet_shop,1,89.99
2017-02-27,sports_leisure,5,381.38
2017-02-27,telephony,3,176.96
2017-02-27,watches_gifts,2,1928.89
2017-02-28,audio,1,45.0
2017-02-28,auto,1,139.99
2017-02-28,baby,1,179.99
2017-02-28,bed_bath_table,6,545.3
2017-02-28,computers_accessories,2,85.80000000000001
2017-02-28,cool_stuff,4,1538.79
2017-02-28,electronics,1,79.0
2017-02-28,fixed_telephony,5,199.95000000000002
2017-02-28,furniture_decor,8,293.35
2017-02-28,health_beauty,1,19.99
2017-02-28,home_confort,1,89.9
2017-02-28,housewares,4,129.6
2017-02-28,musical_instruments,1,38.86
2017-02-28,office_furniture,3,1192.79
2017-02-28,perfumery,2,489.79999999999995
2017-02-28,pet_shop,5,249.5
2017-02-28,small_appliances,2,2539.0
2017-02-28,sports_leisure,7,492.18
2017-02-28,toys,4,922.69
2017-02-28,watches_gifts,5,960.38
2017-03-01,art,1,9.0
2017-03-01,auto,3,455.3
2017-03-01,baby,1,219.99
2017-03-01,bed_bath_table,18,1830.8600000000004
2017-03-01,computers_accessories,5,409.94999999999993
2017-03-01,consoles_games,2,389.0
2017-03-01,cool_stuff,7,1160.37
2017-03-01,drinks,1,169.9
2017-03-01,fashion_male_clothing,1,64.9
2017-03-01,fixed_telephony,4,327.96000000000004
2017-03-01,furniture_decor,18,1017.92
2017-03-01,garden_tools,2,128.8
2017-03-01,health_beauty,6,633.62
2017-03-01,home_appliances_2,1,13.9
2017-03-01,housewares,3,90.99
2017-03-01,industry_commerce_and_business,1,119.0
2017-03-01,luggage_accessories,1,59.9
2017-03-01,market_place,1,68.0
2017-03-01,office_furniture,1,176.96
2017-03-01,perfumery,3,489.69999999999993
2017-03-01,pet_shop,1,110.0
2017-03-01,small_appliances,1,81.0
2017-03-01,sports_leisure,12,2980.29
2017-03-01,stationery,2,229.9
2017-03-01,telephony,4,110.96
2017-03-01,toys,7,633.34
2017-03-01,watches_gifts,2,159.9
2017-03-02,air_conditioning,2,889.98
2017-03-02,auto,2,283.79
2017-03-02,bed_bath_table,4,318.6
2017-03-02,books_general_interest,1,115.0
2017-03-02,computers_accessories,2,62.9
2017-03-02,consoles_games,1,59.0
2017-03-02,construction_tools_construction,1,38.9
2017-03-02,cool_stuff,2,588.9
2017-03-02,electronics,3,65.69999999999999
2017-03-02,fashion_bags_accessories,1,39.9
2017-03-02,fixed_telephony,2,102.89000000000001
2017-03-02,food,1,149.9
2017-03-02,furniture_decor,15,1019.55
2017-03-02,garden_tools,3,1449.8000000000002
2017-03-02,health_beauty,6,634.1700000000001
2017-03-02,housewares,5,453.40000000000003
2017-03-02,luggage_accessories,1,59.9
2017-03-02,perfumery,2,156.89000000000001
2017-03-02,pet_shop,1,84.9
2017-03-02,small_appliances,2,718.0
2017-03-02,sports_leisure,5,3039.87
2017-03-02,telephony,6,203.86
2017-03-02,toys,1,89.9
2017-03-02,watches_gifts,2,308.9
2017-03-03,auto,1,24.49
2017-03-03,bed_bath_table,7,612.27
2017-03-03,books_general_interest,3,354.0
2017-03-03,computers_accessories,5,1701.97
2017-03-03,consoles_games,5,1085.1
2017-03-03,cool_stuff,5,1221.7900000000002
2017-03-03,electronics,1,169.0
2017-03-03,fashion_bags_accessories,1,79.0
2017-03-03,furniture_decor,18,774.8899999999999
2017-03-03,garden_tools,4,1749.88
2017-03-03,health_beauty,2,665.65
2017-03-03,housewares,6,387.98999999999995
2017-03-03,market_place,2,218.8
2017-03-03,perfumery,1,199.99
2017-03-03,pet_shop,1,798.0
2017-03-03,small_appliances,2,977.0
2017-03-03,sports_leisure,2,229.98
2017-03-03,stationery,1,89.0
2017-03-03,tablets_printing_image,1,99.0
2017-03-03,telephony,3,63.989999999999995
2017-03-03,toys,5,364.66
2017-03-03,watches_gifts,2,328.0
2017-03-04,auto,3,297.19
2017-03-04,baby,3,158.9
2017-03-04,bed_bath_table,6,561.67
2017-03-04,computers_accessories,3,301.79999999999995
2017-03-04,consoles_games,2,389.4
2017-03-04,cool_stuff,1,449.0
2017-03-04,electronics,1,55.0
2017-03-04,fashion_bags_accessories,1,135.0
2017-03-04,fashion_shoes,2,185.8
2017-03-04,fashion_sport,1,39.9
2017-03-04,furniture_decor,18,1131.85
2017-03-04,health_beauty,4,451.79
2017-03-04,home_appliances,3,77.9
2017-03-04,housewares,6,380.97999999999996
2017-03-04,industry_commerce_and_business,1,119.0
2017-03-04,luggage_accessories,1,249.99
2017-03-04,musical_instruments,1,490.0
2017-03-04,perfumery,2,433.99
2017-03-04,pet_shop,1,79.5
2017-03-04,small_appliances,1,98.72
2017-03-04,sports_leisure,6,485.68999999999994
2017-03-04,stationery,1,79.9
2017-03-04,telephony,1,39.99
2017-03-04,toys,5,408.78
2017-03-04,watches_gifts,3,1493.0
2017-03-05,baby,3,87.95
2017-03-05,bed_bath_table,7,649.39
2017-03-05,books_general_interest,1,15.12
2017-03-05,computers_accessories,5,146.5
2017-03-05,cool_stuff,3,104.8
2017-03-05,fashion_bags_accessories,4,394.4
2017-03-05,furniture_decor,14,1308.5100000000002
2017-03-05,garden_tools,4,177.44
2017-03-05,health_beauty,10,775.89
2017-03-05,housewares,4,328.88
2017-03-05,luggage_accessories,1,109.9
2017-03-05,market_place,2,184.8
2017-03-05,musical_instruments,1,40.0
2017-03-05,perfumery,1,129.9
2017-03-05,sports_leisure,7,1093.8899999999999
2017-03-05,stationery,2,468.0
2017-03-05,telephony,4,78.87
2017-03-05,toys,1,104.99
2017-03-06,audio,2,144.9
2017-03-06,auto,5,588.6899999999999
2017-03-06,baby,4,298.64
2017-03-06,bed_bath_table,6,535.49
2017-03-06,books_general_interest,2,259.5
2017-03-06,computers_accessories,7,264.40000000000003
2017-03-06,consoles_games,1,59.0
2017-03-06,cool_stuff,4,544.78
2017-03-06,fashion_bags_accessories,5,219.60000000000002
2017-03-06,fashion_underwear_beach,1,86.25
2017-03-06,fixed_telephony,2,62.89
2017-03-06,furniture_decor,19,1250.99
2017-03-06,garden_tools,5,339.79
2017-03-06,health_beauty,7,1008.5799999999999
2017-03-06,home_confort,1,7.9
2017-03-06,housewares,3,119.89
2017-03-06,market_place,2,238.9
2017-03-06,music,1,27.99
2017-03-06,office_furniture,6,638.5000000000001
2017-03-06,perfumery,2,398.79999999999995
2017-03-06,pet_shop,2,184.49
2017-03-06,sports_leisure,3,130.79
2017-03-06,telephony,6,128.82999999999998
2017-03-06,toys,6,427.76
2017-03-06,watches_gifts,2,94.0
2017-03-07,air_conditioning,1,794.98
2017-03-07,audio,1,45.0
2017-03-07,auto,3,567.29
2017-03-07,bed_bath_table,11,1249.4700000000003
2017-03-07,books_general_interest,1,27.12
2017-03-07,computers_accessories,3,689.7
2017-03-07,consoles_games,2,249.89
2017-03-07,cool_stuff,3,403.89
2017-03-07,electronics,2,338.0
2017-03-07,fashion_shoes,2,62.8
2017-03-07,food,1,18.99
2017-03-07,furniture_decor,7,432.53999999999996
2017-03-07,furniture_living_room,2,172.89
2017-03-07,garden_tools,4,190.6
2017-03-07,health_beauty,5,642.85
2017-03-07,home_appliances,1,27.0
2017-03-07,home_construction,6,91.08000000000001
2017-03-07,housewares,11,606.1999999999999
2017-03-07,luggage_accessories,2,119.8
2017-03-07,market_place,2,312.8
2017-03-07,office_furniture,3,419.97
2017-03-07,perfumery,3,979.6999999999999
2017-03-07,small_appliances,1,109.9
2017-03-07,sports_leisure,3,209.88
2017-03-07,stationery,4,542.9
2017-03-07,telephony,3,96.97
2017-03-07,toys,4,1239.8700000000001
2017-03-07,watches_gifts,4,746.54
2017-03-08,audio,1,59.0
2017-03-08,auto,3,374.59000000000003
2017-03-08,bed_bath_table,8,809.66
2017-03-08,books_general_interest,1,21.32
2017-03-08,computers_accessories,8,4371.389999999999
2017-03-08,consoles_games,1,689.89
2017-03-08,cool_stuff,7,1345.5800000000002
2017-03-08,fashion_bags_accessories,4,183.89999999999998
2017-03-08,food,2,299.8
2017-03-08,furniture_decor,7,384.85
2017-03-08,garden_tools,4,317.89
2017-03-08,health_beauty,4,286.79
2017-03-08,housewares,5,505.44
2017-03-08,kitchen_dining_laundry_garden_furniture,1,48.0
2017-03-08,luggage_accessories,1,59.9
2017-03-08,market_place,1,63.9
2017-03-08,musical_instruments,1,429.9
2017-03-08,office_furniture,2,339.95
2017-03-08,perfumery,3,738.98
2017-03-08,sports_leisure,5,321.59000000000003
2017-03-08,stationery,2,233.9
2017-03-08,telephony,3,132.89
2017-03-08,toys,2,101.88999999999999
2017-03-08,watches_gifts,2,168.0
2017-03-09,air_conditioning,1,59.9
2017-03-09,audio,1,190.0
2017-03-09,auto,2,172.08999999999997
2017-03-09,baby,2,119.99
2017-03-09,bed_bath_table,13,1560.3600000000006
2017-03-09,computers_accessories,11,472.5
2017-03-09,consoles_games,1,19.9
2017-03-09,cool_stuff,6,1049.79
2017-03-09,food_drink,1,19.9
2017-03-09,furniture_decor,16,948.9299999999998
2017-03-09,furniture_living_room,1,129.9
2017-03-09,garden_tools,7,626.39
2017-03-09,health_beauty,9,1187.07
2017-03-09,home_confort,2,131.9
2017-03-09,housewares,4,272.83
2017-03-09,luggage_accessories,2,189.4
2017-03-09,market_place,2,322.79999999999995
2017-03-09,office_furniture,3,599.97
2017-03-09,perfumery,4,179.87
2017-03-09,small_appliances,3,1190.9
2017-03-09,sports_leisure,10,879.6099999999999
2017-03-09,stationery,2,228.9
2017-03-09,telephony,3,64.97
2017-03-09,toys,1,64.9
2017-03-09,watches_gifts,2,270.27
2017-03-10,air_conditioning,1,169.9
2017-03-10,audio,2,158.0
2017-03-10,auto,2,208.99
2017-03-10,baby,3,76.69999999999999
2017-03-10,bed_bath_table,6,602.76
2017-03-10,books_general_interest,1,129.9
2017-03-10,books_technical,1,30.0
2017-03-10,computers_accessories,14,1397.0900000000004
2017-03-10,consoles_games,2,198.0
2017-03-10,cool_stuff,2,379.98
2017-03-10,fashion_bags_accessories,1,29.9
2017-03-10,fashion_male_clothing,1,14.9
